id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,xcoord,ycoord,insample,_source
5137,30oct2007,2007,10,30,1000,January,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,13,2385,HAMPTON AVE,2385,HAMPTON,,,880875.31,1011781,0,January2008.dta
5158,17nov2007,2007,11,17,800,January,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,2001,OLIVE ST,2001,OLIVE,,@IMOS PIZZA - OLIVE AND N 20TH @IMOS,903457.69,1019207,0,January2008.dta
5205,02dec2006,2006,12,2,1000,January,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,10,2321,MCCAUSLAND AVE,2321,MCCAUSLAND,,O REILLY AUTO PARTS,874571.13,1012739,0,January2008.dta
5242,14dec2007,2007,12,14,1300,January,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,2321,LOCUST ST,2321,LOCUST,ACCURATE BUSINESS MAILERS,,902450.38,1019799,0,January2008.dta
5729,01feb2008,2008,2,1,800,February,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,2,9,3521,WATSON RD,3521,WATSON,,,877166.31,1006855,1,February2008.dta
5749,01feb2008,2008,2,1,1200,February,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,6,74,8971,HALLS FERRY RD,8971,HALLS FERRY RD,FAMILY DOLLAR STORE,,894664.5,1051378,1,February2008.dta
8656,21feb2008,2008,2,21,800,February,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,64,55,PRODUCE ROW,0,PRODUCE ROW,UNITED FRUIT AND PRODUCE,,909079.19,1026663,1,February2008.dta
9796,29feb2008,2008,2,29,1252,February,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,7,50,HAMPTON VILLAGE PLZ,0,HAMPTON VILLAGE PZ,,@J C PENNEY - HAMPTON VILLAGE,879568.81,1004479,1,February2008.dta
9886,30jun2006,2006,6,30,1,February,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,77,920,N VANDEVENTER AVE,0,N VANDEVENTER,,TWENTY-SECOND JUDICIAL CIRCUIT OF MI,895884.5,1023493,0,February2008.dta
9893,15jul2007,2007,7,15,1000,February,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,6,6414,HAMPTON AVE,6414,HAMPTON,,,879017.31,998186.63,0,February2008.dta
9903,22aug2007,2007,8,22,1238,February,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,442,N 4TH ST,0,N 4TH,AMERICASH LOANS,,909726.31,1018037,0,February2008.dta
9985,01jan2005,2005,1,1,1,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,6,79,647,E HOLLY AVE,0,HOLLY,,,902183.63,1038324,0,March2008.dta
9992,01jan2008,2008,1,1,1350,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,1303,WASHINGTON AVE,1303,WASHINGTON,A TASTE OF LUXURIE POUR HOMM,,906331.13,1019267,1,March2008.dta
10082,18feb2008,2008,2,18,800,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,31,1655,S JEFFERSON AVE,1655,S JEFFERSON,MIDWEST PETROLEUM,,899820.81,1012917,1,March2008.dta
10598,02mar2008,2008,3,2,2300,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,419,N 9TH ST,0,N 9TH,ST LOUIS PARKING COMPANY,,907873.38,1018335,1,March2008.dta
13406,20mar2008,2008,3,20,1010,March,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,6,74,8971,HALLS FERRY RD,8971,HALLS FERRY RD,FAMILY DOLLAR,,894664.5,1051378,1,March2008.dta
14450,26mar2008,2008,3,26,1430,March,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,9,38,4140,FOREST PARK AVE,4140,FOREST PARK,,@GOODWILL,891931.38,1020413,1,March2008.dta
14807,28mar2008,2008,3,28,1830,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,1820,MARKET ST,1820,MARKET,LANDRY S SEAFOOD,@HYATT REGENCY HOTEL - UNION STATION,903731.69,1018016,1,March2008.dta
14893,29mar2008,2008,3,29,415,March,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,1,1,5600,S GRAND BLVD,5600,S GRAND,,,890451,995831.88,1,March2008.dta
15386,24nov2007,2007,11,24,2105,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,1820,MARKET ST,1820,MARKET,SPORTS AVENUE,@HYATT REGENCY HOTEL - UNION STATION,903731.69,1018016,0,March2008.dta
15398,16dec2007,2007,12,16,2105,March,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,1820,MARKET ST,1820,MARKET,SPORTS AVENUE,@HYATT REGENCY HOTEL - UNION STATION,903731.69,1018016,0,March2008.dta
15780,01apr2008,2008,4,1,1200,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,0,1114,MARKET ST,1114,MARKET,CASHIER S OFFICE,CIRCUIT CLERK S OFFICE ROOM 103,0,0,1,April2008.dta
16830,07apr2008,2008,4,7,947,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,64,3144,N BROADWAY,3144,N BROADWAY,CASH  SCRAP METAL,,908115.81,1028238,1,April2008.dta
16992,08apr2008,2008,4,8,1130,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,37,3674,FOREST PARK AVE,3674,FOREST PARK,,JIMMY JOHNS,895263.13,1019578,1,April2008.dta
17023,08apr2008,2008,4,8,1600,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,6,70,5023,NATURAL BRIDGE AVE,5023,NATURAL BRIDGE,,@LEES FAMOUS CHICKEN - NATURAL BRIDG,890915.81,1035285,1,April2008.dta
19223,20apr2008,2008,4,20,1015,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,405,S BROADWAY,0,S BROADWAY,,,908418.31,1015653,1,April2008.dta
20213,25apr2008,2008,4,25,1600,April,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,2,13,3165,S KINGSHIGHWAY BLVD,3165,S KINGSHIGHWAY,JUMPSTART,,885941.63,1008556,1,April2008.dta
20956,30apr2008,2008,4,30,737,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,1610,OLIVE ST,1610,OLIVE,CANTENARY CHURCH,,905028.38,1018736,1,April2008.dta
21071,27aug2007,2007,8,27,1316,April,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,9,6327,CHIPPEWA ST,6327,CHIPPEWA,COMMERCE BANK,,878103.38,1005197,0,April2008.dta
21389,30apr2008,2008,4,30,1600,May,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,1130,WASHINGTON AVE,1130,WASHINGTON,RED/BESSO,,907005.81,1018860,1,May2008.dta
23549,13may2008,2008,5,13,800,May,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,11,5970,SOUTHWEST AVE,5970,SOUTHWEST,,,880482.5,1010646,1,May2008.dta
23948,15may2008,2008,5,15,1418,May,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,1,1,5418,S GRAND BLVD,5418,S GRAND,7-ELEVEN,,890863.63,996406.5,1,May2008.dta
24530,18may2008,2008,5,18,1745,May,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,19,3552,GRAVOIS AVE,3552,GRAVOIS,PRISCILLAS,,893516.38,1004609,1,May2008.dta
26452,28may2008,2008,5,28,1435,May,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,8,56,2821,N VANDEVENTER AVE,2821,N VANDEVENTER,MIDWEST,CITGO@-VANDEVENTER,898133.81,1028563,1,May2008.dta
27059,02feb2005,2005,2,2,1000,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,15,4411,CHIPPEWA ST,4411,CHIPPEWA,MARY MARGARET DAYCARE,,886708,1004193,0,June2008.dta
27118,19apr2008,2008,4,19,1110,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,77,3667,PAGE BLVD,3667,PAGE,KIDS FOOT LOCKER,,897503.13,1024468,1,June2008.dta
27297,27may2008,2008,5,27,2001,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,6,69,4979,NATURAL BRIDGE AVE,4979,NATURAL BRIDGE,MCDONALD S RESTAURANT,,891403.63,1035206,1,June2008.dta
27409,31may2008,2008,5,31,2010,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,1,5,4930,CHRISTY BLVD,4930,CHRISTY,BURLINGTON COAT FACTORY,,884082.31,1001677,1,June2008.dta
27518,01jun2008,2008,6,1,927,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,1,1,1020,LOUGHBOROUGH AVE,1020,LOUGHBOROUGH,SCHNUCKS MARKET,,888369.88,991903,1,June2008.dta
27699,02jun2008,2008,6,2,800,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,42,6135,MANCHESTER AVE,6135,MANCHESTER,,E & B GRANITE,880298.69,1015646,1,June2008.dta
28761,07jun2008,2008,6,7,1930,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,405,S BROADWAY,0,S BROADWAY,BUSCH STADIUM,,908418.31,1015653,1,June2008.dta
31669,23jun2008,2008,6,23,1500,June,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,42,1301,HAMPTON AVE,1301,HAMPTON,,ENERGY EXPRESS,880792.19,1017016,1,June2008.dta
33025,10mar2008,2008,3,10,1321,July,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,66,2025,E GRAND BLVD,2025,E GRAND,TOWER PACKAGE LIQUOR,,903119.31,1033039,1,July2008.dta
33058,01may2008,2008,5,1,1000,July,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,1,1,7851,BANDERO DR,7851,BANDERO DR,,SOUTHWEST CROSSINGS,886197.31,989867,1,July2008.dta
33321,29jun2008,2008,6,29,2200,July,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,3,15,3168,S KINGSHIGHWAY BLVD,3168,S KINGSHIGHWAY,,,886106,1008756,1,July2008.dta
39326,28oct2006,2006,10,28,1,July,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,8,6400,CHIPPEWA ST,6400,CHIPPEWA,,,877935.88,1005011,0,July2008.dta
39344,01jan2002,2002,1,1,1000,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,37,3041,LOCUST ST,3041,LOCUST,J P BUSHNELL PACKING & SUPPLY,,899283.38,1020671,0,August2008.dta
39364,30mar2008,2008,3,30,1052,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,64,5136,N BROADWAY,5136,N BROADWAY,TRIO LEASING,,903781.13,1035885,1,August2008.dta
39366,01apr2008,2008,4,1,800,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,38,4100,LINDELL BLVD,4100,LINDELL,,@HOUSING CENTRAL OFFICE,892707.31,1021837,1,August2008.dta
39373,12apr2008,2008,4,12,900,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,82,1,GOVERNMENT DR,0,FOREST PK,,ST LOUIS ZOO,0,0,1,August2008.dta
39396,15may2008,2008,5,15,1434,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,1,1,932,LOUGHBOROUGH AVE,0,LOUGHBOROUGH,,@LOWE S,888524.19,991611.81,1,August2008.dta
39486,17jul2008,2008,7,17,1018,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,64,3144,N BROADWAY,3144,N BROADWAY,CASHS SCRAP METAL,,908115.81,1028238,1,August2008.dta
39513,22jul2008,2008,7,22,1600,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,37,920,S GRAND BLVD,0,S GRAND,CAPTAIN D S,,895552.63,1016968,1,August2008.dta
39892,01aug2008,2008,8,1,1715,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,405,S BROADWAY,0,S BROADWAY,BUSCH STADIUM,,908418.31,1015653,1,August2008.dta
40393,03aug2008,2008,8,3,2300,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,66,2025,E GRAND BLVD,2025,E GRAND,TOWER PACKAGE LIQUOR,,903119.31,1033039,1,August2008.dta
42260,13aug2008,2008,8,13,2045,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,37,3853,FOREST PARK AVE,3853,FOREST PARK,GASHOUSE CARWASH,,894132.19,1020183,1,August2008.dta
42718,15aug2008,2008,8,15,2150,August,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,7,50,3431,UNION BLVD,3431,UNION,SCHNUCKS,,888884.81,1036000,1,August2008.dta
43173,18aug2008,2008,8,18,1000,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,64,4232,N BROADWAY,4232,N BROADWAY,FROSTY TREATS,,905941.81,1032682,1,August2008.dta
43612,20aug2008,2008,8,20,1937,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,9,6607,CHIPPEWA ST,6607,CHIPPEWA,SAINT LOUIS BREAD COMPANY,,875887.13,1004189,1,August2008.dta
43721,21aug2008,2008,8,21,1025,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,20,MORGAN ST,0,MORGAN,,DOCTOR JOHN S,910922.81,1018475,1,August2008.dta
43895,22aug2008,2008,8,22,830,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,909,N 18TH ST,0,N 18TH,BRINKS,,904714.31,1020784,1,August2008.dta
44827,26aug2008,2008,8,26,2155,August,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,27,2255,S GRAND BLVD,2255,S GRAND,CECIL WHITTAKERS,CECIL WHITTAKERS,894126.13,1011007,1,August2008.dta
45773,02mar2004,2004,3,2,1,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,0,0,4307,PAPIN ST,4307,PAPIN,,,890565.13,1018411,0,September2008.dta
45815,16jun2008,2008,6,16,956,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,7,50,3431,UNION BLVD,3431,UNION,,@SCHNUCKS - CITY PLAZA ON UNION @SCH,888884.81,1036000,1,September2008.dta
45834,07jul2008,2008,7,7,800,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,15,3655,S GRAND BLVD,3655,S GRAND,ACE CASH EXPRESS,,893231.13,1004088,1,September2008.dta
45933,18aug2008,2008,8,18,800,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,909,N 18TH ST,0,N 18TH,BRINKS SECURITY,,904714.31,1020784,1,September2008.dta
46011,27aug2008,2008,8,27,900,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,64,3144,N BROADWAY,3144,N BROADWAY,CASH S SCRAP METAL AND IRON,,908115.81,1028238,1,September2008.dta
47096,05sep2008,2008,9,5,1700,September,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,2,11,2605,HAMPTON AVE,2605,HAMPTON,OFF THE VINE,,880745.19,1011756,1,September2008.dta
49496,16sep2008,2008,9,16,1030,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,7,51,1315,N KINGSHIGHWAY BLVD,1315,N KINGSHIGHWAY,CHECK CASH AND LOAN,,888174.5,1029422,1,September2008.dta
50583,21sep2008,2008,9,21,800,September,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,15,3909,GRAVOIS AVE,3909,GRAVOIS,,,891377.38,1004352,1,September2008.dta
52206,29sep2008,2008,9,29,2130,September,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,4,36,1820,MARKET ST,1820,MARKET,HYATT REGENCY HOTEL- UNION STATION,SILVER BOX STORE,903731.69,1018016,1,September2008.dta
52373,01jan2008,2008,1,1,700,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,1001,PINE ST,1001,PINE,GATEWAY METRO CREDIT UNION,,907319.19,1017885,1,October2008.dta
52404,13may2008,2008,5,13,1348,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,5,59,2501,N GRAND BLVD,2501,N GRAND,,,899203.5,1026682,1,October2008.dta
52433,09jul2008,2008,7,9,1052,October,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,7,50,3431,UNION BLVD,3431,UNION,,@SCHNUCKS - CITY PLAZA ON UNION @SCH,888884.81,1036000,1,October2008.dta
52671,29sep2008,2008,9,29,1203,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,13,5390,SOUTHWEST AVE,5390,SOUTHWEST,HANNAKE HARDWARE,,883614.38,1011109,1,October2008.dta
52706,30sep2008,2008,9,30,1200,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,44,6325,CLAYTON RD,6325,CLAYTON,CITY LUMBER,,875894.63,1019567,1,October2008.dta
52711,30sep2008,2008,9,30,1400,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,20,710,RUSSELL BLVD,0,RUSSELL,ENERGY EXPRESS,,905000.31,1009683,1,October2008.dta
53011,02oct2008,2008,10,2,1502,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,501,CHOUTEAU AVE,0,CHOUTEAU,TACO BELL,,907671.63,1013827,1,October2008.dta
54863,12oct2008,2008,10,12,1648,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,25,3430,S GRAND BLVD,3430,S GRAND,SCHNUCKS,,893788.81,1005469,1,October2008.dta
56068,19oct2008,2008,10,19,750,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,601,CHESTNUT ST,0,CHESTNUT,HARDEES,FOOD SERVICE,908556.19,1017113,1,October2008.dta
58330,27dec2007,2007,12,27,1000,October,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,14,5203,CHIPPEWA ST,5203,CHIPPEWA,,SOUTHSIDE HEALTH CENTER,883304.81,1004438,0,October2008.dta
58336,04feb2004,2004,2,4,1000,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,8,55,4800,NATURAL BRIDGE AVE,4800,NATURAL BRIDGE,WADE FUNERAL HOME AND FLORIST SHOP,,892622.13,1034146,0,November2008.dta
58405,01sep2006,2006,9,1,1000,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,7,48,323,CLARA AVE,0,CLARA,TRAYMOOR 3 CONDOMINIUM,,0,0,0,November2008.dta
58494,17oct2008,2008,10,17,900,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,34,1022,S 9TH ST,1022,S 9TH,,,906412.69,1013705,1,November2008.dta
59009,02nov2008,2008,11,2,1441,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,7,4260,HAMPTON AVE,4260,HAMPTON,SCHNUCKS,,879018.31,1005017,1,November2008.dta
59667,06nov2008,2008,11,6,1300,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,6,70,4600,GOODFELLOW BLVD,4600,GOODFELLOW,,A,887518.88,1041983,1,November2008.dta
60551,12nov2008,2008,11,12,1526,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,15,3202,S KINGSHIGHWAY BLVD,3202,S KINGSHIGHWAY,HOME DEPOT,,886045.31,1008369,1,November2008.dta
62015,21nov2008,2008,11,21,1100,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,15,3523,BAMBERGER AVE,3523,BAMBERGER,DOTS,,892121.81,1005176,1,November2008.dta
62179,22nov2008,2008,11,22,257,November,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,36,1401,CLARK AVE,1401,CLARK,,@SCOTTRADE CENTER,905209.31,1017077,1,November2008.dta
63613,10jun2008,2008,6,10,838,December,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,620,MARKET ST,0,MARKET,,,908156.31,1016722,1,December2008.dta
63622,11jul2008,2008,7,11,1000,December,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,9,77,3630,GRANDEL SQ,3630,GRANDEL SQ,RODEMYER CHRISTEL INC,,897142.81,1022125,1,December2008.dta
64077,01dec2008,2008,12,1,1738,December,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,3,25,3430,S GRAND BLVD,3430,S GRAND,,,893788.81,1005469,1,December2008.dta
66848,20dec2008,2008,12,20,800,December,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,10,6650,MANCHESTER AVE,6650,MANCHESTER,,@K MART - MANCHESTER,877121.13,1013930,1,December2008.dta
67070,22dec2008,2008,12,22,800,December,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,2,10,6650,MANCHESTER AVE,6650,MANCHESTER,K-MART,@K MART - MANCHESTER,877121.13,1013930,1,December2008.dta
68022,29dec2008,2008,12,29,1115,December,2008,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,2,10,6650,MANCHESTER AVE,6650,MANCHESTER,K MART,@K MART - MANCHESTER,877121.13,1013930,1,December2008.dta
68033,29dec2008,2008,12,29,1250,December,2008,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,4,35,601,OLIVE ST,0,OLIVE,MACY S,MACY S,908592.81,1017860,1,December2008.dta
71101,17jan2009,2009,1,17,1716,January,2009,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,2,6,6977,GRAVOIS AVE,6977,GRAVOIS,CONOCO,,880963.31,995980.69,1,January2009.dta
72657,30jan2009,2009,1,30,1431,January,2009,Embezzlement,121000,EMBEZZLEMENT-VALUE OVER $150,Yes,No,No,1,3,19,3450,PENNSYLVANIA AVE,3450,PENNSYLVANIA,,,896398.38,1004776,1,January2009.dta
72858,11oct2008,2008,10,11,800,January,2009,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,2,9,3282,JAMIESON AVE,3282,JAMIESON,,COMMERCIAL BUSINESS @GAS MART,875303.81,1008788,1,January2009.dta
