id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,xcoord,ycoord,insample,_source
61272,16nov2008,2008,11,16,2305,November,2008,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,6,76,6172,LAURA AVE,6172,LAURA,,,887965.5,1044484,1,November2008.dta
61825,20nov2008,2008,11,20,1140,November,2008,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,50,5517,DR MARTIN LUTHER KIN,5517,DR MARTIN L KING,,,884936.81,1032678,1,November2008.dta
76129,19feb2009,2009,2,19,1935,February,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,210,IRON ST,0,IRON,,CITY STREET,892240.81,991987,1,February2009.dta
87532,29apr2009,2009,4,29,2138,April,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,901,N 1ST ST,,1ST,,,910668.81,1019119,1,April2009.dta
87921,29apr2009,2009,4,29,2145,May,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,901,N 1ST ST,,1ST,,,0,0,1,May2009.dta
94406,07jun2009,2009,6,7,421,June,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4100,S GRAND BLVD,,,,,893293.88,1001202,1,June2009.dta
95396,12jun2009,2009,6,12,2000,June,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,68,4100,W FLORISSANT AVE,,FLORISSANT,,,900226,1034424,1,June2009.dta
95412,12jun2009,2009,6,12,2140,June,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,67,3910,W FLORISSANT AVE,,FLORISSANT,,,901067.5,1033807,1,June2009.dta
100461,10jul2009,2009,7,10,1620,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,2,S 4TH ST,,SOUTH 4TH,,,909168.13,1016457,1,July2009.dta
100499,10jul2009,2009,7,10,1915,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,2,S 4TH ST,,4TH,,,909168.13,1016457,1,July2009.dta
100531,10jul2009,2009,7,10,2215,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,2,S 4TH ST,,SOUTH 4TH,DRURY INN HOTEL,,909168.13,1016457,1,July2009.dta
100652,11jul2009,2009,7,11,1605,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,2,S 4TH ST,,4TH,DRURY SUITES HOTEL,,909168.13,1016457,1,July2009.dta
100690,11jul2009,2009,7,11,1950,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,2,S 4TH,,4TH,DRURY INN,,909168.13,1016457,1,July2009.dta
100713,11jul2009,2009,7,11,2145,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,2,S 4TH ST,,4TH,,,909168.13,1016457,1,July2009.dta
100943,13jul2009,2009,7,13,1435,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,36,1820,MARKET ST,,,,@UNION STATION,903731.69,1018016,1,July2009.dta
100948,13jul2009,2009,7,13,1510,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,36,1820,MARKET ST,,,UNION STATION MARRIOTT,,903731.69,1018016,1,July2009.dta
100994,13jul2009,2009,7,13,2000,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,36,1820,MARKET ST,,,,MARRIOTT HOTEL,903731.69,1018016,1,July2009.dta
101007,13jul2009,2009,7,13,2105,July,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,36,1820,MARKET ST,,,,MARRIOTT HOTEL,903731.69,1018016,1,July2009.dta
108808,24aug2009,2009,8,24,1054,August,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,35,1,S BROADWAY,,BROADWAY,,HILTON HOTEL,908726.13,1016735,1,August2009.dta
109844,29aug2009,2009,8,29,2310,August,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,3,25,3115,GRAVOIS AVE,,,,CAR DEALER SHIP,896273.19,1007481,1,August2009.dta
112424,11sep2009,2009,9,11,1812,September,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,2,8327,S BROADWAY,,BROADWAY,,,887573.63,986319.81,1,September2009.dta
112431,11sep2009,2009,9,11,1848,September,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,5500,PENNSYLVANIA AVE,,,,,893951.88,993954.88,1,September2009.dta
112442,11sep2009,2009,9,11,1914,September,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,2,7600,S BROADWAY,,,,,889491.5,988153,1,September2009.dta
115324,27sep2009,2009,9,27,2140,September,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3801,S GRAND BLVD,,CHIPPEWA,,,893116.63,1003102,1,September2009.dta
116104,01oct2009,2009,10,1,11,October,2009,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3861,S GRAND BLVD,,GRAND,BURGER KING LOWER REAR LOT,BURGER KING LOWER REAR LOT,893040.13,1002696,1,October2009.dta
134075,21jan2010,2010,1,21,1515,January,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3700,OSCEOLA ST,,OSCEOLA,,,892149.81,999967.38,1,January2010.dta
138959,28feb2010,2010,2,28,1930,February,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,8,54,4717,LEWIS PL,,LEWIS,,ON STREET,890011.81,1027535,1,February2010.dta
165945,08aug2010,2010,8,8,1054,August,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,50,5864,COTE BRILLIANTE AVE,,COTE BRILLIANTE,,,882891.38,1034491,1,August2010.dta
167457,17aug2010,2010,8,17,2219,August,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,50,5553,DR MARTIN LUTHER KIN,,,,,884553.69,1032909,1,August2010.dta
167925,20aug2010,2010,8,20,2108,August,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5978,WELLS AVE,,,,,881347.31,1034103,1,August2010.dta
175757,02oct2010,2010,10,2,2200,October,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5823,WILSON AVE,,WILSON,,ROOM #125,881554.38,1013910,1,October2010.dta
175762,02oct2010,2010,10,2,2235,October,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5823,WILSON AVE,,WILSON,,ROOM #125,881554.38,1013910,1,October2010.dta
175769,02oct2010,2010,10,2,2315,October,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5823,WILSON AVE,,WILSON,,ROOM #125,881554.38,1013910,1,October2010.dta
175773,03oct2010,2010,10,3,1,October,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5823,WILSON AVE,,WILSON,,,881554.38,1013910,1,October2010.dta
182630,13nov2010,2010,11,13,2100,November,2010,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,36,101,N 18TH ST,,18TH,,,904081.31,1018439,1,November2010.dta
192589,27jan2011,2011,1,27,1325,January,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,64,4828,N BROADWAY,,BROADWAY,FIRST WESTERN INN,,904588.81,1034757,1,January2011.dta
203722,02apr2011,2011,4,2,1640,April,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,3,18,3406,S JEFFERSON AVE,,,,,898753.31,1004880,1,April2011.dta
204724,26apr2011,2011,4,26,1356,April,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,3,15,3631,BAMBERGER AVE,,BAMBERGER,,ALLEY,891759.38,1004028,1,April2011.dta
214373,22jun2011,2011,6,22,1305,June,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4021,MERAMEC ST,,MERAMEC,,,890338.31,1002532,1,June2011.dta
220304,19jul2011,2011,7,19,1415,July,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,17,4600,S BROADWAY,,SOUTH BROADWAY,,,896497.63,997157.31,1,July2011.dta
220308,19jul2011,2011,7,19,1440,July,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3500,OSCEOLA ST,,OSCEOLA,,,893509.81,999293.63,1,July2011.dta
232855,06oct2011,2011,10,6,1351,October,2011,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3459,OSAGE ST,,OSAGE,VACANT RESIDNECE,VACANT RESIDENCE,893549.88,1001871,1,October2011.dta
238299,12nov2011,2011,11,12,1540,November,2011,Commercialized Sex,162000,PROSTITUTION-PATRONIZING,Yes,No,No,1,1,16,4018,S GRAND BLVD,,,,,893257.38,1001633,1,November2011.dta
252607,07mar2012,2012,3,7,930,March,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,3,30,3318,CHEROKEE ST,,CHEROKEE,,VACANT LOT,894844.13,1005491,1,March2012.dta
262718,11may2012,2012,5,11,220,May,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,67,4200,COLLEGE AVE,,,,,0,0,1,May2012.dta
267236,07jun2012,2012,6,7,2140,June,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4224,S GRAND BLVD,,,,,893271.38,1000237,1,June2012.dta
275291,28jul2012,2012,7,28,1247,July,2012,Commercialized Sex,162000,PROSTITUTION-PATRONIZING,Yes,No,No,1,1,1,200,BELLERIVE BLVD,,,,,893472.31,993379.38,1,July2012.dta
283491,24sep2012,2012,9,24,1321,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,1377,HODIAMONT AVE,,HODIAMONT,,,880787.38,1033639,1,September2012.dta
283499,24sep2012,2012,9,24,1510,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,52,1500,ACADEMY AVE,,,,,887121.81,1030935,1,September2012.dta
283592,25sep2012,2012,9,25,1350,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,51,5101,RIDGE AVE,,RIDGE,,,887106.38,1030215,1,September2012.dta
283599,25sep2012,2012,9,25,1407,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5434,DR MARTIN LUTHER KIN,,DR MARTIN LUTHER KIN,,,885406.81,1032096,1,September2012.dta
283613,25sep2012,2012,9,25,1555,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,1444,LAUREL ST,,ROWAN,,,882675.13,1033227,1,September2012.dta
283627,25sep2012,2012,9,25,1733,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,1394,HODIAMONT AVE,,HODIAMONT,,,881038.19,1033729,1,September2012.dta
283726,26sep2012,2012,9,26,1445,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5972,DR MARTIN LUTHER KIN,,DR MARTIN LUTHER KIN,,,881634.13,1034513,1,September2012.dta
283731,26sep2012,2012,9,26,1506,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5810,DR MARTIN LUTHER KIN,,,,,883009.63,1033643,1,September2012.dta
283948,28sep2012,2012,9,28,1130,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,6109,PAGE BLVD,,PAGE,,NORTHEAST SIDE OF BUILDING,880442.38,1033027,1,September2012.dta
283949,28sep2012,2012,9,28,1145,September,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,1431,HODIAMONT AVE,,,,,881068.31,1034193,1,September2012.dta
284228,03sep2012,2012,9,3,1112,September,2012,Commercialized Sex,162000,PROSTITUTION-PATRONIZING,Yes,No,No,1,1,1,6800,MICHIGAN AVE,,,,,890499.38,990927.13,1,September2012.dta
285504,10oct2012,2012,10,10,1904,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,1430,HODIAMONT AVE,,,,,881190.5,1034108,1,October2012.dta
286281,16oct2012,2012,10,16,1343,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3600,LIERMANN AVE,,LIERMANN,,,893196.63,1001789,1,October2012.dta
286290,16oct2012,2012,10,16,1440,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3500,KEOKUK ST,,KEOKUK,,,893675.5,1002524,1,October2012.dta
286306,16oct2012,2012,10,16,1545,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,7201,S BROADWAY,,BROADWAY,SOUTHERN COMMERCIAL BANK,,890252.13,989338.19,1,October2012.dta
286530,17oct2012,2012,10,17,810,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,6,74,8810,N BROADWAY,,,,,897816.88,1052587,1,October2012.dta
287634,24oct2012,2012,10,24,1446,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3613,ALBERTA ST,,ALBERTA,,,892904.31,1002185,1,October2012.dta
287635,24oct2012,2012,10,24,1515,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3500,TAFT AVE,,TAFT,,,893070,998613.81,1,October2012.dta
288248,29oct2012,2012,10,29,1247,October,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3466,MONTANA ST,,MONTANA,,,893386.5,1001385,1,October2012.dta
290165,01nov2012,2012,11,1,1340,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,51,5150,PAGE BLVD,,PAGE,,,886572.5,1029293,1,November2012.dta
290951,15nov2012,2012,11,15,1210,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,6,71,4933,GERALDINE AVE,,GERALDINE,,,892174.31,1039963,1,November2012.dta
290960,15nov2012,2012,11,15,1345,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5913,RIDGE AVE,,RIDGE,,,881806.63,1033279,1,November2012.dta
292514,27nov2012,2012,11,27,1230,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,3846,ARKANSAS AVE,,ARKANSAS,,,893713.69,1002749,1,November2012.dta
292515,27nov2012,2012,11,27,1235,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4050,BINGHAM AVE,,BINGHAM,,,889696.13,1002220,1,November2012.dta
292746,29nov2012,2012,11,29,1515,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,9,39,1520,S KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,,887101.31,1015122,1,November2012.dta
293216,05nov2012,2012,11,5,1550,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4048,GILES AVE,,GRAND,,,892252.69,1001555,1,November2012.dta
293456,07nov2012,2012,11,7,1333,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,3,30,3334,TEXAS AVE,,TEXAS,,,898465.88,1005287,1,November2012.dta
293476,07nov2012,2012,11,7,1635,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5928,MINERVA AVE,,MINERVA,,,881240.88,1032908,1,November2012.dta
293479,07nov2012,2012,11,7,1653,November,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,51,5123,WELLS AVE,,WELLS,,REAR ALLEY,887026.38,1030689,1,November2012.dta
296802,03dec2012,2012,12,3,1525,December,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,68,5400,GRANT ST,,GRANT,,,900703.81,1035135,1,December2012.dta
297024,31dec2012,2012,12,31,1305,December,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,66,2111,E COLLEGE AVE,,COLLEGE,,,901555,1034760,1,December2012.dta
297383,06dec2012,2012,12,6,1310,December,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,6310,PENNSYLVANIA AVE,,PENNSYLVANIA,,,892225.81,991777.63,1,December2012.dta
297386,06dec2012,2012,12,6,1333,December,2012,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,2,151,SCHIRMER ST,,SCHIRMER,,,889088,988090.13,1,December2012.dta
299035,09jan2013,2013,1,9,1245,January,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,5,4252,NEOSHO ST,,NEOSHO,,,887159.19,1001774,1,January2013.dta
300039,16jan2013,2013,1,16,1630,January,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,50,3431,UNION BLVD,,UNION,,@SCHNUCKS - CITY PLAZA ON UNION,888884.81,1036000,1,January2013.dta
300813,22jan2013,2013,1,22,1353,January,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,6,73,8937,RIVERVIEW BLVD,,RIVERVIEW,,,894203,1051142,1,January2013.dta
301056,24jan2013,2013,1,24,1425,January,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,100,DOVER ST,,DOVER,,,893718.19,993002.31,1,January2013.dta
303105,05feb2013,2013,2,5,1203,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,68,4016,GREEN LEA PL,,LEE,,,899891.38,1033273,1,February2013.dta
303252,06feb2013,2013,2,6,1415,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,67,4303,COLLEGE AVE,,COLLEGE,,,900504.31,1033444,1,February2013.dta
303962,11feb2013,2013,2,11,1512,February,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,2,7610,PENNSYLVANIA AVE,,PENNSYLVANIA,,,889144,988323.38,1,February2013.dta
303978,11feb2013,2013,2,11,1637,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,17,4800,S BROADWAY,,,,,895534.63,996151.19,1,February2013.dta
303984,11feb2013,2013,2,11,1653,February,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,1,5601,S BROADWAY,,,,,893889.38,993560.31,1,February2013.dta
304171,13feb2013,2013,2,13,1016,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,5,67,3900,W FLORISSANT AVE,,,,,901133.5,1033769,1,February2013.dta
304239,13feb2013,2013,2,13,2007,February,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,7,52,5101,DR MARTIN LUTHER KIN,,,,,887268.88,1030868,1,February2013.dta
304310,14feb2013,2013,2,14,1625,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,17,4635,S BROADWAY,,BROADWAY,,,895812.13,997040.31,1,February2013.dta
304339,14feb2013,2013,2,14,2039,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,6200,S BROADWAY,,,,,892715.19,991782.5,1,February2013.dta
304406,15feb2013,2013,2,15,1415,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,7150,IDAHO AVE,,IDAHO,,,888497.88,990597.63,1,February2013.dta
304408,15feb2013,2013,2,15,1430,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,6811,S BROADWAY,,BROADWAY,,,891114,990306.88,1,February2013.dta
304714,18feb2013,2013,2,18,1749,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,78,5854,DR MARTIN LUTHER KIN,,DR MARTIN LUTHER KIN,,,882645.19,1033892,1,February2013.dta
305550,27feb2013,2013,2,27,2300,February,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,7,50,5405,DR MARTIN LUTHER KIN,,DR MARTIN LUTHER KIN,,,885667.38,1032074,1,February2013.dta
307541,13mar2013,2013,3,13,924,March,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,5,59,3501,MONTGOMERY ST,,,,,899642.38,1026624,1,March2013.dta
307670,14mar2013,2013,3,14,1220,March,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,7,51,1420,ACADEMY AVE,,ACADEMY,,,887263.19,1030324,1,March2013.dta
309076,26mar2013,2013,3,26,1545,March,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,7,51,1435,ACADEMY AVE,,ACADEMY,,,887303.31,1030511,1,March2013.dta
310313,02apr2013,2013,4,2,1950,April,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,17,4843,S BROADWAY,,BROADWAY,,,895248.63,995738,1,April2013.dta
312892,22apr2013,2013,4,22,1117,April,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,7,51,5104,WELLS AVE,,WELLS,,,887141.81,1030410,1,April2013.dta
314174,26mar2013,2013,3,26,2030,May,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5915,WILSON AVE,,WILSON,HOLIDAY INN #303,,881299.31,1013920,1,May2013.dta
314175,26mar2013,2013,3,26,2100,May,2013,Commercialized Sex,163000,PROSTITUTION-PROMOTING,Yes,No,No,1,2,12,5915,WILSON AVE,,WILSON,,@HOLIDAY INN - WILSON RM 303,881299.31,1013920,1,May2013.dta
315791,10may2013,2013,5,10,1306,May,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,1,6520,S BROADWAY,,BROADWAY,ON STREET,ON STREET,891924.38,990916.19,1,May2013.dta
317405,20may2013,2013,5,20,1945,May,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,16,4130,S GRAND BLVD,,GRAND,,,893388.88,1000727,1,May2013.dta
321459,21jun2013,2013,6,21,1940,June,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,4,36,1820,MARKET ST,,MARKET,,@MARRIOTT HOTEL - UNION STATION,903731.69,1018016,1,June2013.dta
326904,19jul2013,2013,7,19,2055,July,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,1,5700,S BROADWAY,,BROADWAY,,,893888.69,993293.13,1,July2013.dta
326912,19jul2013,2013,7,19,2140,July,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4200,S GRAND BLVD,,GRAND,,,893408.69,1000442,1,July2013.dta
327084,20jul2013,2013,7,20,2000,July,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,16,3941,S GRAND BLVD,,GRAND,,,893146.31,1002098,1,July2013.dta
327786,25jul2013,2013,7,25,1304,July,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,5,5200,GRAVOIS AVE,,,,,886422.63,1000191,1,July2013.dta
328056,26jul2013,2013,7,26,2352,July,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4130,S GRAND BLVD,,,,,893388.88,1000727,1,July2013.dta
329469,03aug2013,2013,8,3,1308,August,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,1,16,3941,S GRAND BLVD,,,,,893146.31,1002098,1,August2013.dta
332039,20aug2013,2013,8,20,1542,August,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,1,16,4035,S GRAND BLVD,,GRAVOIS,,,893074.63,1001493,1,August2013.dta
341956,09oct2013,2013,10,9,45,October,2013,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,6,79,665,DODDRIDGE ST,,,,,898160.63,1050561,1,October2013.dta
345430,30nov2013,2013,11,30,957,November,2013,Commercialized Sex,169999,PROSTITUTION-OTHR UNSPEC PROSTITUTION OFFENSE,Yes,No,No,1,5,59,2514,N GRAND BLVD,,,,,899391.63,1026673,1,November2013.dta
352186,25jan2014,2014,1,25,219,January,2014,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,,WILSON AVE,,,RED ROOF INN,HOTEL,881554.38,1013910,1,January2014.dta
354486,19feb2014,2014,2,19,1645,February,2014,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5915,WILSON AVE,,WILSON,,@HOTEL- HOLIDAY INN,881299.31,1013920,1,February2014.dta
354487,19feb2014,2014,2,19,1700,February,2014,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5915,WILSON AVE,,WILSON,,@HOTEL- HOLIDAY INN,881299.31,1013920,1,February2014.dta
354501,19feb2014,2014,2,19,1848,February,2014,Commercialized Sex,161000,PROSTITUTION,Yes,No,No,1,2,12,5915,WILSON AVE,,WILSON,,@HOTEL- HOLIDAY INN,881299.31,1013920,1,February2014.dta
360327,03apr2014,2014,4,3,118,April,2014,Commercialized Sex,162000,PROSTITUTION-PATRONIZING,Yes,No,No,1,4,59,3200,N GRAND BLVD,,,,IN THE REAR ALLEY,900580.13,1028764,1,April2014.dta
