id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,xcoord,ycoord,insample,_source
7289,11feb2008,2008,2,11,2150,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,61,1500,CASS AVE,1500,CASS,,,906523.88,1021998,1,February2008.dta
7417,12feb2008,2008,2,12,2224,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,36,1411,LOCUST ST,1411,LOCUST,NEW LIFE EVNGLSTC CNTR,@NEW LIFE EVNGLSTC CNTR,905751.38,1018998,1,February2008.dta
8015,16feb2008,2008,2,16,1651,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,55,4769,NORTHLAND AVE,4769,NORTHLAND,,,891276,1031682,1,February2008.dta
8737,21feb2008,2008,2,21,2035,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,50,5889,LOTUS AVE,5889,LOTUS,,,882903.63,1035029,1,February2008.dta
8779,22feb2008,2008,2,22,1044,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4104,W LEE AVE,4104,LEE,,,898475.88,1033324,1,February2008.dta
8917,23feb2008,2008,2,23,602,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,73,8527,TARA LN,8527,TARA LN,,UTILITY EASEMENT,892946.38,1048751,1,February2008.dta
9181,25feb2008,2008,2,25,1140,February,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,1,16,4734,S GRAND BLVD,4734,S GRAND,,,891746.38,997756.88,1,February2008.dta
9248,25feb2008,2008,2,25,2011,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,52,5241,LOTUS AVE,5241,LOTUS,,,887567.69,1032464,1,February2008.dta
9249,25feb2008,2008,2,25,2025,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,4986,ROSALIE ST,4986,ROSALIE,,,895186.13,1040376,1,February2008.dta
9432,27feb2008,2008,2,27,205,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,50,5865,LOTUS AVE,5865,LOTUS,,,883104.63,1034912,1,February2008.dta
9701,28feb2008,2008,2,28,1934,February,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,70,5957,FERRIS AVE,5957,FERRIS,,,884932.38,1040059,1,February2008.dta
10558,02mar2008,2008,3,2,1800,March,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,0,0,4428,VISTA AVE,4428,VISTA,,,888774.88,1015986,1,March2008.dta
11143,06mar2008,2008,3,6,2300,March,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,46,5726,WATERMAN BLVD,5726,WATERMAN,,,881272.38,1025456,1,March2008.dta
11177,07mar2008,2008,3,7,450,March,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,69,4448,FARLIN AVE,4448,FARLIN,,,895570.88,1034068,1,March2008.dta
11638,10mar2008,2008,3,10,1,March,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4462,CLARENCE AVE,4462,CLARENCE,,,897998.38,1035807,1,March2008.dta
11643,10mar2008,2008,3,10,45,March,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,19,3724,MINNESOTA AVE,3724,MINNESOTA,,,895806.13,1003162,1,March2008.dta
11904,11mar2008,2008,3,11,1535,March,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4275,W CARTER AVE,4275,CARTER,,,897369.31,1035495,1,March2008.dta
12996,17mar2008,2008,3,17,1823,March,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,38,4990,CHILDRENS PL,4990,CHILDRENS PL,ST. LOUIS CHILDREN S HOSPITAL,,887075.13,1021000,1,March2008.dta
16024,02apr2008,2008,4,2,1550,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,0,0,4947,ALCOTT AVE,4947,ALCOTT,,,890946.31,1041089,1,April2008.dta
17105,09apr2008,2008,4,9,120,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,58,4240,ENRIGHT AVE,4240,ENRIGHT,,,892659.88,1024886,1,April2008.dta
17374,10apr2008,2008,4,10,1700,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,1,5232,LOUISIANA AVE,5232,LOUISIANA,,,891646.69,996286.88,1,April2008.dta
18143,14apr2008,2008,4,14,1900,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,56,3933,LABADIE AVE,3933,LABADIE,,,898173.13,1029218,1,April2008.dta
18357,15apr2008,2008,4,15,2050,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,56,2500,CORA AVE,2500,CORA,,,891894.13,1030494,1,April2008.dta
18704,17apr2008,2008,4,17,1730,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,36,1635,WASHINGTON AVE,1635,WASHINGTON,VENTANA LOFTS,,905008.88,1019615,1,April2008.dta
18769,18apr2008,2008,4,18,20,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,51,5096,MINERVA AVE,5096,MINERVA,,,887048.31,1029639,1,April2008.dta
19002,19apr2008,2008,4,19,244,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4210,W SAN FRANCISCO AVE,4210,SAN FRANCISCO,,,896619.19,1032895,1,April2008.dta
19003,19apr2008,2008,4,19,244,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4210,W SAN FRANCISCO AVE,4210,SAN FRANCISCO,,,896619.19,1032895,1,April2008.dta
19004,19apr2008,2008,4,19,244,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4210,W SAN FRANCISCO AVE,4210,SAN FRANCISCO,,,896619.19,1032895,1,April2008.dta
19033,19apr2008,2008,4,19,1111,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,35,5,CARR ST,0,CARR,,,911182.69,1019815,1,April2008.dta
19367,21apr2008,2008,4,21,310,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,28,1027,S VANDEVENTER AVE,1027,S VANDEVENTER,,REAR,891979.5,1017433,1,April2008.dta
19368,21apr2008,2008,4,21,310,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,28,1027,S VANDEVENTER AVE,1027,S VANDEVENTER,,REAR,891979.5,1017433,1,April2008.dta
19930,23apr2008,2008,4,23,2310,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,50,5673,ASHLAND AVE,5673,ASHLAND,,,885746.38,1037185,1,April2008.dta
20120,25apr2008,2008,4,25,120,April,2008,Homicide,10000,HOMICIDE,No,Yes,No,-1,2,42,1515,HAMPTON AVE,1515,HAMPTON,DENNY S RESTAURANT,,880606.31,1015984,1,April2008.dta
20121,25apr2008,2008,4,25,120,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,2,42,1515,HAMPTON AVE,1515,HAMPTON,DENNY S RESTAURANT,,880606.31,1015984,1,April2008.dta
21047,30apr2008,2008,4,30,2150,April,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,78,5353,WELLS AVE,5353,WELLS,,,885800.88,1031369,1,April2008.dta
21079,12sep1981,1981,9,12,210,April,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,5,65,3927,N 22ND ST,3927,N 22ND,,,903605.38,1029967,0,April2008.dta
21972,04may2008,2008,5,4,200,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,5402,ARLINGTON AVE,5402,ARLINGTON,,,893581.31,1041922,1,May2008.dta
22060,04may2008,2008,5,4,1635,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,68,4233,W NATURAL BRIDGE AVE,4233,NATURAL BRIDGE,,,896763.81,1032224,1,May2008.dta
22839,09may2008,2008,5,9,33,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,59,3051,THOMAS ST,3051,THOMAS,,,899665.63,1023454,1,May2008.dta
23051,10may2008,2008,5,10,250,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,74,1199,RIVERVIEW BLVD,1199,RIVERVIEW,,,894567,1052209,1,May2008.dta
23052,10may2008,2008,5,10,250,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,74,1199,RIVERVIEW BLVD,1199,RIVERVIEW,,,894567,1052209,1,May2008.dta
23398,12may2008,2008,5,12,1230,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,63,1120,HOWARD ST,1120,HOWARD,ROCK BOTTOM WHOLESALE WAREHOUSE,,908234.38,1023008,1,May2008.dta
23399,12may2008,2008,5,12,1230,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,63,1120,HOWARD ST,1120,HOWARD,ROCK BOTTOM WHOLESALE WAREHOUSE,,908234.38,1023008,1,May2008.dta
23400,12may2008,2008,5,12,1245,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,67,4246,GANO AVE,4246,GANO,,,901672.63,1032563,1,May2008.dta
23401,12may2008,2008,5,12,1245,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,67,4246,GANO AVE,4246,GANO,,,901672.63,1032563,1,May2008.dta
23452,12may2008,2008,5,12,1911,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,67,4145,N GRAND BLVD,4145,N GRAND,99 +,,902004.81,1031608,1,May2008.dta
24600,18may2008,2008,5,18,2205,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,59,3507,DODIER ST,3507,DODIER,,,900487.81,1028028,1,May2008.dta
24731,19may2008,2008,5,19,1625,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,72,5546,RIVERVIEW BLVD,5546,RIVERVIEW,,,891452.5,1045785,1,May2008.dta
24961,20may2008,2008,5,20,2150,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,76,5727,ERA AVE,5727,ERA,,,890158.63,1047632,1,May2008.dta
25607,23may2008,2008,5,23,2250,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,59,1923,PRAIRIE AVE,1923,PRAIRIE,,,897907.88,1026605,1,May2008.dta
25613,23may2008,2008,5,23,2325,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,55,4744,NORTHLAND AVE,4744,NORTHLAND,,,891280.63,1031566,1,May2008.dta
26836,30may2008,2008,5,30,2010,May,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,23,2329,ANN AVE,2329,ANN,,STREET,899886.31,1011127,1,May2008.dta
27038,05dec2007,2007,12,5,1325,May,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,7,51,1408,ACADEMY AVE,1408,ACADEMY,,,887213.63,1030204,0,May2008.dta
27193,16may2008,2008,5,16,1415,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,62,1211,N 7TH ST,1211,N 7TH,NEIGHBORHOOD GARDENS APARTMENTS,,909067,1020843,1,June2008.dta
27610,01jun2008,2008,6,1,2048,June,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,5,59,3520,NATURAL BRIDGE AVE,3520,NATURAL BRIDGE,BP STATION,,901199.38,1029504,1,June2008.dta
27809,02jun2008,2008,6,2,2018,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,5211,N EUCLID AVE,5211,N EUCLID,,ALLEY,894384.31,1038908,1,June2008.dta
28444,06jun2008,2008,6,6,301,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,78,1449,ARLINGTON AVE,1449,ARLINGTON,,,885426.88,1031452,1,June2008.dta
28778,07jun2008,2008,6,7,2145,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,65,4028,N 23RD ST,4028,N 23RD,,,903290.19,1030386,1,June2008.dta
28889,08jun2008,2008,6,8,1216,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,30,3171,MINNESOTA AVE,3171,MINNESOTA,,,896447.69,1007437,1,June2008.dta
28938,08jun2008,2008,6,8,1832,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,38,4900,BARNES JEWISH HOSPIT,4900,BARNES HOSP PZ,BARNES-JEWISH HOSPITAL,,887843.38,1020130,1,June2008.dta
29130,09jun2008,2008,6,9,1900,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,52,1515,N KINGSHIGHWAY BLVD,1515,N KINGSHIGHWAY,,WOHL COMMUNITY CENTER,887936,1031116,1,June2008.dta
29206,10jun2008,2008,6,10,328,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,51,5133,CATES AVE,5133,CATES,,,886548.63,1027748,1,June2008.dta
29211,10jun2008,2008,6,10,530,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,65,3921,N 25TH ST,3921,25TH,,,903269.31,1029563,1,June2008.dta
29212,10jun2008,2008,6,10,530,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,65,3921,N 25TH ST,3921,25TH,,,903269.31,1029563,1,June2008.dta
29213,10jun2008,2008,6,10,530,June,2008,Homicide,10000,HOMICIDE,No,Yes,No,-1,5,65,3921,N 25TH ST,3921,25TH,,,903269.31,1029563,1,June2008.dta
29482,11jun2008,2008,6,11,1610,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,4924,THEODORE AVE,4924,THEODORE,,,894085.38,1038946,1,June2008.dta
29996,14jun2008,2008,6,14,209,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,19,3451,TEXAS AVE,3451,TEXAS,,,898157.69,1004501,1,June2008.dta
30430,16jun2008,2008,6,16,1725,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,78,1456,BELT AVE,1456,BELT,,,885051.81,1031838,1,June2008.dta
30839,19jun2008,2008,6,19,30,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,52,5143,NORTHLAND AVE,5143,NORTHLAND,,,888544.81,1033174,1,June2008.dta
30960,19jun2008,2008,6,19,1800,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,69,4447,CATHERINE PL,4447,CATHERINE PL,,,896836.13,1037270,1,June2008.dta
31153,20jun2008,2008,6,20,1817,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,51,5116,PAGE BLVD,5116,PAGE,,SIDEWALK,886898.88,1029250,1,June2008.dta
31538,22jun2008,2008,6,22,2024,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,76,5151,RIVERVIEW BLVD,5151,RIVERVIEW,,,889862.69,1044346,1,June2008.dta
32031,25jun2008,2008,6,25,1746,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,5043,CLAXTON AVE,5043,CLAXTON,,,892321.69,1040865,1,June2008.dta
32433,27jun2008,2008,6,27,2355,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,51,5126,RIDGE AVE,5126,RIDGE,,,886836.31,1030090,1,June2008.dta
32641,28jun2008,2008,6,28,2302,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,69,4500,W FLORISSANT AVE,4500,W FLORISSANT,,,898258.88,1037458,1,June2008.dta
32717,29jun2008,2008,6,29,535,June,2008,Homicide,10000,HOMICIDE,No,Yes,No,-1,4,35,100,WASHINGTON AVE,0,WASHINGTON,,NORTH ARCH PARKING GARAGE,910684.13,1018185,1,June2008.dta
32718,29jun2008,2008,6,29,535,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,35,100,WASHINGTON AVE,0,WASHINGTON,,NORTH ARCH PARKING GARAGE,910684.13,1018185,1,June2008.dta
32803,29jun2008,2008,6,29,2020,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,1,5226,LOUISIANA AVE,5226,LOUISIANA,,,891686.38,996347.81,1,June2008.dta
32810,29jun2008,2008,6,29,2152,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,76,6034,LUCILLE AVE,6034,LUCILLE,,,889952.31,1045606,1,June2008.dta
32933,30jun2008,2008,6,30,2023,June,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,78,5900,WELLS AVE,5900,WELLS,,,882070.63,1033737,1,June2008.dta
33558,01jul2008,2008,7,1,1951,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,72,5253,EMERSON AVE,5253,EMERSON,,,892580.63,1041836,1,July2008.dta
33828,03jul2008,2008,7,3,450,July,2008,Homicide,10000,HOMICIDE,No,Yes,No,-1,6,74,9143,EDNA ST,9143,EDNA,,SINGLE FAMILY RESIDENCE,895133.88,1052584,1,July2008.dta
33829,03jul2008,2008,7,3,450,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,74,9143,EDNA ST,9143,EDNA,,SINGLE FAMILY RESIDENCE,895133.88,1052584,1,July2008.dta
34386,06jul2008,2008,7,6,314,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,50,5728,WABADA AVE,5728,WABADA,,,884126.13,1034591,1,July2008.dta
35124,10jul2008,2008,7,10,340,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,59,2712,HOWARD ST,2712,HOWARD,,,901690.81,1024329,1,July2008.dta
36198,15jul2008,2008,7,15,1440,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,55,4757,DR MARTIN LUTHER KIN,4757,DR MARTIN L KING,,ALIAS 4757 MARTIN LUTHER KING DR,890172.5,1029719,1,July2008.dta
36308,16jul1988,1988,7,16,220,July,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,7,48,5566,VERNON AVE,5566,VERNON,,,883112.63,1029051,0,July2008.dta
37236,21jul2008,2008,7,21,145,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,15,4381,CHIPPEWA ST,4381,CHIPPEWA,FLORINDA S COURT APARTMENTS,,886842.19,1004175,1,July2008.dta
37418,21jul2008,2008,7,21,2307,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,27,3938,BOTANICAL AVE,3938,BOTANICAL,,,892297.13,1010726,1,July2008.dta
37634,22jul2008,2008,7,22,2227,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,56,4004,LABADIE AVE,4004,LABADIE,,,897683.38,1029284,1,July2008.dta
37658,23jul2008,2008,7,23,58,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,78,1368,BURD AVE,1368,BURD,,,884048,1031301,1,July2008.dta
38371,26jul2008,2008,7,26,1857,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,67,4130,GROVE ST,4130,GROVE,,,902871.63,1030842,1,July2008.dta
38454,27jul2008,2008,7,27,150,July,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,66,1521,E JOHN AVE,1521,JOHN,,,903595.38,1034011,1,July2008.dta
40220,03aug2008,2008,8,3,15,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,67,3842,LEE AVE,3842,LEE,,,900409.38,1032266,1,August2008.dta
40294,03aug2008,2008,8,3,1300,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,59,3035,JAMES COOL PAPA BELL,3035,COOL PAPA BELL,,,899791.81,1023143,1,August2008.dta
40592,04aug2008,2008,8,4,2345,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,74,710,DODDRIDGE ST,0,DODDRIDGE,,,897694.69,1050154,1,August2008.dta
40759,05aug2008,2008,8,5,2150,August,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,6,74,8233,CHURCH RD,8233,CHURCH RD,,,896427.13,1048253,1,August2008.dta
40981,06aug2008,2008,8,6,2327,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,1,625,FILLMORE ST,0,FILLMORE,,,891373.31,993737.38,1,August2008.dta
41000,07aug2008,2008,8,7,140,August,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,9,59,1822,N GRAND BLVD,1822,N GRAND,JVL,,898988.63,1025729,1,August2008.dta
41187,08aug2008,2008,8,8,8,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,16,2920,KEOKUK ST,2920,KEOKUK,,,895976.38,1001969,1,August2008.dta
41432,09aug2008,2008,8,9,357,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,30,3117,IOWA AVE,3117,IOWA,,,897932.63,1007186,1,August2008.dta
41555,09aug2008,2008,8,9,2135,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,69,4026,DRYDEN AVE,4026,DRYDEN,,,894810.81,1034601,1,August2008.dta
42342,14aug2008,2008,8,14,233,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,72,0,HENNER AVE / BIRCHER,0,HENNER,,5747 BIRCHER,888699.19,1042301,1,August2008.dta
42943,17aug2008,2008,8,17,25,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,5031,ARLINGTON AVE,5031,ARLINGTON,,,892033.38,1041059,1,August2008.dta
43053,17aug2008,2008,8,17,1935,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,16,4026,S COMPTON AVE,4026,S COMPTON,MARQUETTE PARK,,895069.81,1001203,1,August2008.dta
43448,19aug2008,2008,8,19,2218,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,16,3917,LOUISIANA AVE,3917,LOUISIANA,,,894162.81,1002142,1,August2008.dta
43816,21aug2008,2008,8,21,1953,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,68,4218,FAIR AVE,4218,FAIR,,,898906.13,1033765,1,August2008.dta
44248,23aug2008,2008,8,23,2253,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,7,48,947,BEACH AVE,0,BEACH,,,879820.31,1029494,1,August2008.dta
45384,29aug2008,2008,8,29,2324,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,74,0,N BROADWAY / WALL ST,0,N BROADWAY,,IN THE AREA-ADDRESS UNKNOWN,897486,1050861,1,August2008.dta
45605,31aug2008,2008,8,31,41,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,4,3720,FRENCH AVE,3720,FRENCH,,,886951.19,992561.5,1,August2008.dta
45624,31aug2008,2008,8,31,155,August,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,9,59,3127,BRANTNER PL,3127,BRANTNER PL,,ALLEY,899195.38,1024048,1,August2008.dta
46187,31aug2008,2008,8,31,2309,September,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,3,19,3546,GRAVOIS AVE,3546,GRAVOIS,BI-STATE DEVELOPMENT AGENCY BUS STAND,,893558.69,1004641,1,September2008.dta
46204,01sep2008,2008,9,1,43,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,73,1621,MCLARAN AVE,1621,MCLARAN,,,893168,1050072,1,September2008.dta
46353,01sep2008,2008,9,1,1936,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,73,5956,ERA AVE,5956,ERA,,,891119.19,1048991,1,September2008.dta
46385,01sep2008,2008,9,1,2150,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,3,22,2219,ARSENAL ST,2219,ARSENAL,,,899391.81,1007001,1,September2008.dta
46415,02sep2008,2008,9,2,20,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,56,4130,W NATURAL BRIDGE AVE,4130,NATURAL BRIDGE,,,897215,1031689,1,September2008.dta
46790,03sep2008,2008,9,3,2232,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,71,5335,RUSKIN AVE,5335,RUSKIN,,REAR YARD,893686.88,1040628,1,September2008.dta
47310,06sep2008,2008,9,6,1500,September,2008,Homicide,10000,HOMICIDE,No,No,Yes,1,6,74,434,CHRISTIAN AVE,0,CHRISTIAN,,,897888.31,1047020,1,September2008.dta
47416,06sep2008,2008,9,6,2215,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,56,3949,COTE BRILLIANTE AVE,3949,COTE BRILLIANTE,,,896657.5,1026772,1,September2008.dta
47478,07sep2008,2008,9,7,125,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,1,16,3635,ALBERTA ST,3635,ALBERTA,,,892729.31,1002208,1,September2008.dta
47510,07sep2008,2008,9,7,630,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,59,2800,N GARRISON AVE,2800,N GARRISON,,,900404.38,1027137,1,September2008.dta
47965,09sep2008,2008,9,9,1150,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,6,70,6016,GRIMSHAW AVE,6016,GRIMSHAW,,GANGWAY,884566,1040032,1,September2008.dta
49590,16sep2008,2008,9,16,2005,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,33,1508,LASALLE LN,1508,LASALLE LN,,,904006.88,1014252,1,September2008.dta
49821,17sep2008,2008,9,17,2220,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,4,34,1210,S 6TH ST,1210,S 6TH,,,907306.31,1013044,1,September2008.dta
50278,19sep2008,2008,9,19,2250,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,8,57,1721,BELLE GLADE AVE,1721,BELLE GLADE,,,895313.5,1027374,1,September2008.dta
50493,20sep2008,2008,9,20,2157,September,2008,Homicide,10000,HOMICIDE,Yes,No,No,1,5,65,4105,N 20TH ST,4105,N 20TH,,,904271.69,1031088,1,September2008.dta
