id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,xcoord,ycoord,insample,_source
12185,13mar2008,2008,3,13,942,March,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,6,6977,GRAVOIS AVE,6977,GRAVOIS,CONOCO GAS STATION,,880963.31,995980.69,1,March2008.dta
12786,16mar2008,2008,3,16,1657,March,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,7,50,5750,NATURAL BRIDGE AVE,5750,NATURAL BRIDGE,,MOBIL GAS STATION,885556.38,1038533,1,March2008.dta
13675,21mar2008,2008,3,21,1800,March,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4006,LINDELL BLVD,4006,LINDELL,,@MCDONALDS - 4006 LINDELL,893414.31,1021641,1,March2008.dta
15254,31mar2008,2008,3,31,1223,March,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,600,CHESTNUT ST,0,CHESTNUT,,,908438.13,1017047,1,March2008.dta
16022,02apr2008,2008,4,2,1530,April,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,31,1655,S JEFFERSON AVE,1655,S JEFFERSON,MIDWEST PETRO.,,899820.81,1012917,1,April2008.dta
16983,08apr2008,2008,4,8,840,April,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,410,S EUCLID AVE,0,S EUCLID,CENTRAL WEST END METROLINK,,887950.63,1020751,1,April2008.dta
17936,13apr2008,2008,4,13,1800,April,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,313,N EUCLID AVE,0,N EUCLID,,,888222.19,1023907,1,April2008.dta
18382,15apr2008,2008,4,15,2240,April,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,0,228,N EUCLID AVE,0,N EUCLID,,,888296.38,1023311,1,April2008.dta
19158,19apr2008,2008,4,19,2300,April,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,14,MARYLAND PLZ,0,MARYLAND PZ,,,888340.13,1023682,1,April2008.dta
20650,27apr2008,2008,4,27,2300,April,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,1503,CHESTNUT ST,1503,CHESTNUT,,,905308.5,1018077,1,April2008.dta
21514,01may2008,2008,5,1,1225,May,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,12,4900,MANCHESTER AVE,4900,MANCHESTER,,,886882.81,1016326,1,May2008.dta
25076,21may2008,2008,5,21,1303,May,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,37,0,FOREST PARK BLVD / S,0,FOREST PARK,,,893845,1020169,1,May2008.dta
26169,26may2008,2008,5,26,2355,May,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,5,59,3520,NATURAL BRIDGE AVE,3520,NATURAL BRIDGE,BP AMOCO,GAS STATION,901199.38,1029504,1,May2008.dta
27733,02jun2008,2008,6,2,1140,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,400,COLE ST,0,COLE,,,909793.88,1019468,1,June2008.dta
28218,04jun2008,2008,6,4,2207,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,300,CARR ST,0,CARR,,,909964.13,1019981,1,June2008.dta
29481,11jun2008,2008,6,11,1610,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,5,67,3710,N GRAND BLVD,3710,N GRAND,GRAND MOBILE,,901258.31,1029801,1,June2008.dta
29516,11jun2008,2008,6,11,1915,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,300,CARR ST,0,CARR,,,909964.13,1019981,1,June2008.dta
29679,12jun2008,2008,6,12,1648,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,37,0,S GRAND BLVD / I 64,0,S GRAND,,I 64 OFF RAMP,895987.13,1018872,1,June2008.dta
30706,18jun2008,2008,6,18,1124,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,34,1300,S 7TH ST,1300,S 7TH,,,906836.38,1012642,1,June2008.dta
31808,24jun2008,2008,6,24,1022,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,34,1301,S 7TH ST,1301,S 7TH,,,906520.13,1012454,1,June2008.dta
32736,29jun2008,2008,6,29,1002,June,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,201,N 17TH ST,0,N 17TH,,,904517.31,1018616,1,June2008.dta
33673,02jul2008,2008,7,2,1306,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,WASHINGTON AVE,0,WASHINGTON,SIDEWALK,,909886.5,1018271,1,July2008.dta
34833,08jul2008,2008,7,8,1830,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,1450,N 13TH ST,1450,N 13TH,COLUMBUS SQUARE,,907671.81,1022304,1,July2008.dta
35383,11jul2008,2008,7,11,847,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,300,CARR ST,0,CARR,,,909964.13,1019981,1,July2008.dta
36147,15jul2008,2008,7,15,853,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,0,N 3RD ST / COLE ST,0,N 3RD,,UNDER I-70 OVERPASS,910014.69,1019216,1,July2008.dta
36208,15jul2008,2008,7,15,1558,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,WASHINGTON AVE,0,WASHINGTON,,,909886.5,1018271,1,July2008.dta
36318,16jul2008,2008,7,16,32,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,400,COLE ST,0,COLE,,,909793.88,1019468,1,July2008.dta
36838,18jul2008,2008,7,18,2150,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4505,WEST PINE BLVD,4505,WEST PINE,,,889209.81,1022367,1,July2008.dta
37049,20jul2008,2008,7,20,15,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,8,53,1510,N KINGSHIGHWAY BLVD,1510,N KINGSHIGHWAY,,,888326.13,1030363,1,July2008.dta
37939,24jul2008,2008,7,24,1417,July,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,8,56,0,NATURAL BRIDGE AVE /,0,NATURAL BRIDGE,,,895482.38,1032844,1,July2008.dta
40323,03aug2008,2008,8,3,1520,August,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,301,WASHINGTON AVE,0,WASHINGTON,,,909886.5,1018271,1,August2008.dta
43658,20aug2008,2008,8,20,2330,August,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,5,67,3710,N GRAND BLVD,3710,N GRAND,FAIRGROUNDS MARKET / MOBIL,GAS STATION,901258.31,1029801,1,August2008.dta
44898,27aug2008,2008,8,27,1045,August,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,300,CARR ST,0,CARR,,,909964.13,1019981,1,August2008.dta
50243,19sep2008,2008,9,19,2030,September,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,0,N 3RD ST / CARR ST,0,N 3RD,,,909964.13,1019981,1,September2008.dta
53912,07oct2008,2008,10,7,1921,October,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,500,COLE ST,0,COLE,,,909628.13,1019660,1,October2008.dta
55417,15oct2008,2008,10,15,1341,October,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,300,S EUCLID AVE,0,S EUCLID,,,888111.13,1020996,1,October2008.dta
55818,17oct2008,2008,10,17,2100,October,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,8,55,4938,NATURAL BRIDGE AVE,4938,NATURAL BRIDGE,P-X LIQUOR,LIQUOR STORE,891592.63,1034795,1,October2008.dta
56799,23oct2008,2008,10,23,806,October,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,300,CARR ST,0,CARR,,,909964.13,1019981,1,October2008.dta
56923,23oct2008,2008,10,23,2230,October,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,330,N EUCLID AVE,0,N EUCLID,,,888448.31,1023969,1,October2008.dta
57021,24oct2008,2008,10,24,1303,October,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,700,N 4TH ST,0,N 4TH,,,909648,1018655,1,October2008.dta
62851,26nov2008,2008,11,26,807,November,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,24,1987,S JEFFERSON AVE,1987,S JEFFERSON,,CORNER OF STREET,899822.5,1011946,1,November2008.dta
65494,11dec2008,2008,12,11,100,December,2008,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,1,4,7350,GRAVOIS AVE,7350,GRAVOIS,STEAK N SHAKE RESTAURANT,,878976.81,994164.63,1,December2008.dta
70364,12jan2009,2009,1,12,1645,January,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,600,N 4TH ST,0,N 4TH,,,909582,1018294,1,January2009.dta
71625,21jan2009,2009,1,21,952,January,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,0,CARR,,,910252.88,1019937,1,January2009.dta
74185,06feb2009,2009,2,6,1910,February,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,101,N BROADWAY,0,N BROADWAY,CALECO S,,908732.88,1017197,1,February2009.dta
75062,12feb2009,2009,2,12,1815,February,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,727,N 1ST ST,0,N 1ST,,OLD SPAGHETTI FACTORY,910611.31,1018575,1,February2009.dta
75181,13feb2009,2009,2,13,1257,February,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,23,1900,S JEFFERSON AVE,1900,S JEFFERSON,,CROSSWALK,900076.88,1011929,1,February2009.dta
75983,18feb2009,2009,2,18,1827,February,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,900,N BROADWAY,0,N BROADWAY,,,909611.13,1019374,1,February2009.dta
76844,24feb2009,2009,2,24,800,February,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,34,1200,S 7TH ST,1200,S 7TH,,,906986.81,1013016,1,February2009.dta
80214,16mar2009,2009,3,16,1621,March,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,DR MARTIN LUTHER KIN,,DR MARTIN LUTHER KIN,,UNDERPASS,909761.63,1019240,1,March2009.dta
80428,17mar2009,2009,3,17,1710,March,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,1000,N BROADWAY,,BROADWAY,,,909758.88,1019796,1,March2009.dta
81407,23mar2009,2009,3,23,1808,March,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,,,,,910252.88,1019937,1,March2009.dta
82284,29mar2009,2009,3,29,1545,March,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,,,,,910252.88,1019937,1,March2009.dta
82608,31mar2009,2009,3,31,1710,March,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,410,S EUCLID AVE,,EUCLID,,CENTRAL WEST END PLATFORM,887946.88,1020729,1,March2009.dta
83055,01apr2009,2009,4,1,1300,April,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,26,1700,S GRAND BLVD,,,,,895244.81,1012719,1,April2009.dta
83147,02apr2009,2009,4,2,15,April,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,5,59,3520,MONTGOMERY ST,,,,OUTSIDE,899633.38,1026563,1,April2009.dta
83980,07apr2009,2009,4,7,1530,April,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,1202,N BROADWAY,,,,,909766.88,1020565,1,April2009.dta
86528,24apr2009,2009,4,24,20,April,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,7,4200,HAMPTON AVE,,,MCDONALDS,,879017.63,1005015,1,April2009.dta
88499,04may2009,2009,5,4,955,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,31,0,S GRAND BLVD / I 44,,,,INTERSECTION,894721.81,1013493,1,May2009.dta
89690,11may2009,2009,5,11,1605,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,0,N 3RD ST / COLE ST,,,,,910014.69,1019216,1,May2009.dta
90007,13may2009,2009,5,13,1700,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,1500,SPRUCE ST,,,METRO,@METROLINK - SAVVIS CENTER,904864.81,1016681,1,May2009.dta
90235,14may2009,2009,5,14,2212,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,324,N EUCLID AVE,,EUCLID,,,888448.31,1023969,1,May2009.dta
90803,18may2009,2009,5,18,1412,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,600,GRATIOT ST,,,,,907533.13,1014334,1,May2009.dta
91095,20may2009,2009,5,20,1249,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,62,0,BIDDLE ST / N BROADW,,,,,909780.63,1020447,1,May2009.dta
91977,25may2009,2009,5,25,1645,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,0,N BROADWAY / COLE ST,,,,UNDER HIGHWAY 70 OVERPASS,909628.13,1019660,1,May2009.dta
92127,26may2009,2009,5,26,1551,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,400,COLE ST,,,,,909793.13,1019469,1,May2009.dta
92601,29may2009,2009,5,29,1345,May,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,34,0,S 7TH ST / I 55 SOUT,,,,,906811.31,1012468,1,May2009.dta
94487,07jun2009,2009,6,7,1915,June,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,7,48,731,ROSEDALE AVE,,WASHINGTON,METROLINK,,877901.81,1028062,1,June2009.dta
95873,15jun2009,2009,6,15,1916,June,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,721,N TUCKER BLVD,,TUCKER,SHELL GAS STATION,,906857.63,1019492,1,June2009.dta
97911,27jun2009,2009,6,27,1700,June,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,2,MARYLAND PLZ,,,,@2 MARYLAND PLAZA,888340.13,1023682,1,June2009.dta
98799,01jul2009,2009,7,1,1050,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4543,PERSHING PL,,PERSHING,,,889185.81,1024110,1,July2009.dta
99248,03jul2009,2009,7,3,1910,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,2,MARYLAND PLZ,,,COFFEE CARTEL,,888340.13,1023682,1,July2009.dta
99534,05jul2009,2009,7,5,1130,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4420,MARYLAND AVE,,MARYLAND,CATHEDRAL BASILICA,,890275.13,1023029,1,July2009.dta
99729,06jul2009,2009,7,6,1915,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,20,N KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,,887352.31,1022449,1,July2009.dta
99885,07jul2009,2009,7,7,1533,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,2001,OLIVE ST,,OLIVE,,@IMOS PIZZA - OLIVE AND N 20TH,903457.69,1019207,1,July2009.dta
100645,11jul2009,2009,7,11,1530,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,1800,CHESTNUT ST,,CHESTNUT,,18TH AND CHESTNUT,904409.81,1018318,1,July2009.dta
101364,15jul2009,2009,7,15,1910,July,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4301,LINDELL BLVD,,LINDELL,,@US BANK- LINDELL,891374.5,1022502,1,July2009.dta
104496,23jul2009,2009,7,23,2044,August,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,405,N EUCLID AVE,,EUCLID,,HERBIE S VINTAGE 72,888427.13,1025176,1,August2009.dta
104497,23jul2009,2009,7,23,2130,August,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,300,N EUCLID AVE,,,,CULPEPPER S,888340.13,1023682,1,August2009.dta
105191,04aug2009,2009,8,4,50,August,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,19,3751,S JEFFERSON AVE,,JEFFERSON,QUIK TRIP,,898162.69,1002525,1,August2009.dta
108665,23aug2009,2009,8,23,1129,August,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,200,N NEWSTEAD AVE,,,CATHEDRAL BASILICA,REAR PARKING LOT,890405.63,1022636,1,August2009.dta
109063,25aug2009,2009,8,25,1855,August,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4135,LINDELL BLVD,,LINDELL,,,892822,1021958,1,August2009.dta
112617,12sep2009,2009,9,12,1830,September,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,2,MARYLAND PLZ,,MARYLAND,COFFEE CARTEL,,888340.13,1023682,1,September2009.dta
114319,21sep2009,2009,9,21,2004,September,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,1414,SPRUCE,,,METRO LINK,@METROLINK - SAVVIS CENTER,0,0,1,September2009.dta
116544,03oct2009,2009,10,3,1410,October,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,226,N EUCLID AVE,,,,,888295.31,1023302,1,October2009.dta
117800,10oct2009,2009,10,10,1921,October,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,300,N EUCLID AVE,,,,,888454.81,1023811,1,October2009.dta
118451,14oct2009,2009,10,14,1250,October,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,701,PINE ST,,,,,908295.88,1017585,1,October2009.dta
120422,25oct2009,2009,10,25,2045,October,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,25,3112,S GRAND BLVD,,CRITTENDEN,,,893984.19,1008284,1,October2009.dta
122067,02nov2009,2009,11,2,1548,November,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,LACLEDES LANDING,,,,@LACLEDES LANDING,0,0,1,November2009.dta
122691,06nov2009,2009,11,6,1600,November,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,22,1800,ARSENAL ST,,,,,901310.63,1006344,1,November2009.dta
126628,29nov2009,2009,11,29,1840,November,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4171,LINDELL BLVD,,LINDELL,,@HOUSING CENTRAL OFFICE,892104.81,1022153,1,November2009.dta
129728,18dec2009,2009,12,18,1040,December,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,,CARR,,,910252.88,1019937,1,December2009.dta
129736,18dec2009,2009,12,18,1155,December,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,622,OLIVE ST,,,,,908422.88,1017698,1,December2009.dta
129986,19dec2009,2009,12,19,2051,December,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4600,MARYLAND AVE,,MARYLAND,,,888912,1023405,1,December2009.dta
134069,21jan2010,2010,1,21,1455,January,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,600,PINE ST,,,,,908422.13,1017299,1,January2010.dta
136129,03feb2010,2010,2,3,1126,February,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,1,17,4500,S BROADWAY,,BROADWAY,,,896260.81,997735.38,1,February2010.dta
136148,03feb2010,2010,2,3,1330,February,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,1,1,6901,IDAHO AVE,,IDAHO,,,889163.88,991407.13,1,February2010.dta
136440,05feb2010,2010,2,5,2000,February,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,2,MARYLAND PLZ,,MARYLAND,,,888340.13,1023682,1,February2010.dta
137533,16feb2010,2010,2,16,652,February,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,1,1,6800,IDAHO AVE,,,,,889406.81,991690.19,1,February2010.dta
137776,18feb2010,2010,2,18,1645,February,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,40,1101,S KINGSHIGHWAY BLVD,,,@INTERSTATE/INTERCHANGE 64/40,,887350.81,1017818,1,February2010.dta
140706,11mar2010,2010,3,11,1211,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,11,2101,HAMPTON AVE,,,,,881034.63,1013398,1,March2010.dta
140745,11mar2010,2010,3,11,1808,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,10,N EUCLID AVE,,EUCLID,,,888221,1022165,1,March2010.dta
140841,12mar2010,2010,3,12,1055,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,39,1001,S KINGSHIGHWAY BLVD,,,,,887595.88,1018474,1,March2010.dta
141099,13mar2010,2010,3,13,2300,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4573,LACLEDE AVE,,LACLEDE,ROSIE S PLACE,,888320.31,1022137,1,March2010.dta
141455,16mar2010,2010,3,16,819,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,12,0,I 44 EASTBOUND / S K,,,I-44 EASTBOUND EXIT RAMP,,886939.88,1014090,1,March2010.dta
141459,16mar2010,2010,3,16,853,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,12,0,I 44 WESTBOUND / S K,,,CITY STREET,,886944.13,1014117,1,March2010.dta
141481,16mar2010,2010,3,16,1218,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,40,1101,S KINGSHIGHWAY BLVD,,,,,887350.81,1017818,1,March2010.dta
141655,17mar2010,2010,3,17,1303,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,616,OLIVE ST,,OLIVE,QUIZNO S,,908486.63,1017678,1,March2010.dta
141893,18mar2010,2010,3,18,1922,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,,,,STREET,910252.88,1019937,1,March2010.dta
142891,25mar2010,2010,3,25,1658,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,308,N EUCLID AVE,,EUCLID,SUB-ZERO,,888454.81,1023811,1,March2010.dta
142917,25mar2010,2010,3,25,2025,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,,,,,910252.88,1019937,1,March2010.dta
143059,26mar2010,2010,3,26,1822,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,9,38,4489,FOREST PARK AVE,,FOREST PARK,HON S WOK,,889164.19,1021486,1,March2010.dta
143752,31mar2010,2010,3,31,1934,March,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,CARR ST,,,,,910252.88,1019937,1,March2010.dta
144510,03apr2010,2010,4,3,1645,April,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,40,1101,S KINGSHIGHWAY BLVD,,,S KINGSHIGHWAY@ 64/ 40,,887350.81,1017818,1,April2010.dta
144702,04apr2010,2010,4,4,1844,April,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,40,1101,S KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,,887350.81,1017818,1,April2010.dta
144871,05apr2010,2010,4,5,1835,April,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,2,40,1101,S KINGSHIGHWAY BLVD,,,,,887350.81,1017818,1,April2010.dta
